"time","prey","predator","parametres","experiment"
0.0,4.0,2.0,"A=1, B=1, C=1, D=1","exp2"
0.037685593460052014,3.8353634960583034,2.232646948032388,"A=1, B=1, C=1, D=1","exp2"
0.06922892363465277,3.6773702569356717,2.4355645466719094,"A=1, B=1, C=1, D=1","exp2"
0.11667787840168231,3.409891631678166,2.7483463008642666,"A=1, B=1, C=1, D=1","exp2"
0.16868217976827493,3.085913668285474,3.0895017304191073,"A=1, B=1, C=1, D=1","exp2"
0.238499304077202,2.6267243673047824,3.5172516900242297,"A=1, B=1, C=1, D=1","exp2"
0.30898864591393393,2.170559119570969,3.8811070208508287,"A=1, B=1, C=1, D=1","exp2"
0.3799861235887642,1.7509446794893224,4.153796011914371,"A=1, B=1, C=1, D=1","exp2"
0.453725804435404,1.3777980519211026,4.328462025131565,"A=1, B=1, C=1, D=1","exp2"
0.5309191875226102,1.061949016792129,4.400408467719062,"A=1, B=1, C=1, D=1","exp2"
0.6145719208495815,0.7994429535664016,4.372617215340099,"A=1, B=1, C=1, D=1","exp2"
0.7106400639379895,0.5814567400111463,4.241822561967469,"A=1, B=1, C=1, D=1","exp2"
0.8113926076853415,0.42370240109932866,4.032407395455492,"A=1, B=1, C=1, D=1","exp2"
0.9075194108642344,0.32014213868556385,3.7950050377997018,"A=1, B=1, C=1, D=1","exp2"
1.00757014384642,0.24524350833684722,3.5313791189331796,"A=1, B=1, C=1, D=1","exp2"
1.109098397725236,0.19228425753607523,3.2615754148614093,"A=1, B=1, C=1, D=1","exp2"
1.2149265627472494,0.15357992719910774,2.9878730784294496,"A=1, B=1, C=1, D=1","exp2"
1.3246469849305371,0.12534197585759835,2.718424790319998,"A=1, B=1, C=1, D=1","exp2"
1.4398418556996357,0.10442586363061826,2.4547414115634707,"A=1, B=1, C=1, D=1","exp2"
1.5614546861042593,0.08888445262542871,2.199229842915009,"A=1, B=1, C=1, D=1","exp2"
1.6909773444763947,0.07734252058030312,1.9528771696794074,"A=1, B=1, C=1, D=1","exp2"
1.8299001674342854,0.06889511293626216,1.7168649754031537,"A=1, B=1, C=1, D=1","exp2"
1.9800865555261007,0.06293951490910367,1.4920921125981108,"A=1, B=1, C=1, D=1","exp2"
2.1436585074457803,0.0591152460127031,1.2796136198337942,"A=1, B=1, C=1, D=1","exp2"
2.3231360982343596,0.0572632669702521,1.0805752021705524,"A=1, B=1, C=1, D=1","exp2"
2.5213659159890605,0.05742670168133037,0.8963706117587411,"A=1, B=1, C=1, D=1","exp2"
2.7414438089561677,0.05988444516685534,0.7286160693254844,"A=1, B=1, C=1, D=1","exp2"
2.9872520585699207,0.0652535572546181,0.5786330208189505,"A=1, B=1, C=1, D=1","exp2"
3.2591907827149216,0.0745314603705335,0.449287583307999,"A=1, B=1, C=1, D=1","exp2"
3.5484034102736683,0.08879780907997402,0.3444547961334491,"A=1, B=1, C=1, D=1","exp2"
3.8528360246052507,0.10985187431544093,0.2618068951548183,"A=1, B=1, C=1, D=1","exp2"
4.169580636085305,0.14026203222516664,0.1983887343981785,"A=1, B=1, C=1, D=1","exp2"
4.497576256385371,0.183953417778786,0.15066016385313213,"A=1, B=1, C=1, D=1","exp2"
4.835706640489909,0.2466933774137559,0.1154834232583086,"A=1, B=1, C=1, D=1","exp2"
5.183298454312128,0.33705454709425364,0.0902071419918603,"A=1, B=1, C=1, D=1","exp2"
5.5343854336244895,0.46538773892784746,0.0730112757013435,"A=1, B=1, C=1, D=1","exp2"
5.889214508338525,0.6479759577720376,0.062270039837844,"A=1, B=1, C=1, D=1","exp2"
6.241007969633041,0.9021156736549952,0.05739024543517205,"A=1, B=1, C=1, D=1","exp2"
6.564996164949541,1.2242908334213942,0.05842528828801413,"A=1, B=1, C=1, D=1","exp2"
6.854154305300483,1.6060030750220142,0.06572032641556055,"A=1, B=1, C=1, D=1","exp2"
7.081462092384103,1.9833956560558703,0.07862248085178429,"A=1, B=1, C=1, D=1","exp2"
7.2983561579441405,2.4166763520341368,0.10186028109701162,"A=1, B=1, C=1, D=1","exp2"
7.485704449890363,2.850741270516579,0.13821760220861212,"A=1, B=1, C=1, D=1","exp2"
7.656092082731946,3.2868122049465156,0.19653674128960671,"A=1, B=1, C=1, D=1","exp2"
7.809382834837169,3.6940455539733486,0.2878912150538619,"A=1, B=1, C=1, D=1","exp2"
7.951487834810056,4.04919418233937,0.4331798326272613,"A=1, B=1, C=1, D=1","exp2"
8.084950561036868,4.306605392759357,0.6627891512505726,"A=1, B=1, C=1, D=1","exp2"
8.218143094858732,4.401971962107776,1.038490783974825,"A=1, B=1, C=1, D=1","exp2"
8.340392591098865,4.251175372214645,1.563863402695839,"A=1, B=1, C=1, D=1","exp2"
8.442909154199194,3.8981394886463363,2.1472092185530793,"A=1, B=1, C=1, D=1","exp2"
8.545157360754365,3.3519687185919667,2.8122178467665817,"A=1, B=1, C=1, D=1","exp2"
8.650520892688338,2.671876732648651,3.4780357033883527,"A=1, B=1, C=1, D=1","exp2"
8.776460245884047,1.8773616064305487,4.079088852871735,"A=1, B=1, C=1, D=1","exp2"
8.869918741315315,1.3899599736979091,4.324264273048412,"A=1, B=1, C=1, D=1","exp2"
8.971569596635018,0.9859965210883155,4.402823319845981,"A=1, B=1, C=1, D=1","exp2"
9.072264103457181,0.7018056262716026,4.33038516630256,"A=1, B=1, C=1, D=1","exp2"
9.193189160582396,0.47482337868500957,4.115703271283362,"A=1, B=1, C=1, D=1","exp2"
9.297468056556712,0.3474464508217051,3.8688670257617703,"A=1, B=1, C=1, D=1","exp2"
9.40663599319599,0.2579726116512347,3.5841061445854567,"A=1, B=1, C=1, D=1","exp2"
9.513820218819445,0.19857914780174746,3.298902972157505,"A=1, B=1, C=1, D=1","exp2"
9.624938828558903,0.15631657516714784,3.0103067496509768,"A=1, B=1, C=1, D=1","exp2"
9.738677267343288,0.1263868226914379,2.7299334363272894,"A=1, B=1, C=1, D=1","exp2"
9.857339330139409,0.10463046866435993,2.4577441313349127,"A=1, B=1, C=1, D=1","exp2"
9.981835099179765,0.08872028956207606,2.196189618764036,"A=1, B=1, C=1, D=1","exp2"
10.113929436145346,0.07704050179639704,1.9455199589390442,"A=1, B=1, C=1, D=1","exp2"
10.255173254578299,0.06857936504239073,1.7066444361923987,"A=1, B=1, C=1, D=1","exp2"
10.407569405894742,0.06267440940695078,1.4800844647001874,"A=1, B=1, C=1, D=1","exp2"
10.573313233879881,0.058939438498748165,1.2666828800755736,"A=1, B=1, C=1, D=1","exp2"
10.755017007309256,0.05720640892095214,1.067392275877668,"A=1, B=1, C=1, D=1","exp2"
10.955586724245178,0.057522143012358265,0.8834869331823861,"A=1, B=1, C=1, D=1","exp2"
11.17824912446377,0.06018156166834828,0.7164290800537966,"A=1, B=1, C=1, D=1","exp2"
11.426731533588256,0.0658284887928676,0.5675907274921845,"A=1, B=1, C=1, D=1","exp2"
11.701258097150047,0.07549623000604401,0.4397457931230379,"A=1, B=1, C=1, D=1","exp2"
11.99203678714289,0.09025756621206867,0.33677229342250453,"A=1, B=1, C=1, D=1","exp2"
12.298072574823577,0.11201738562941553,0.2557385494001529,"A=1, B=1, C=1, D=1","exp2"
12.616040095401344,0.14340467478476115,0.19374467480966123,"A=1, B=1, C=1, D=1","exp2"
12.945206867619673,0.18850765073020784,0.14717318013305372,"A=1, B=1, C=1, D=1","exp2"
13.284357265643948,0.2532821510119078,0.11293099759105871,"A=1, B=1, C=1, D=1","exp2"
13.632642657563235,0.3465322297896871,0.08841428697394367,"A=1, B=1, C=1, D=1","exp2"
13.984172644948622,0.478917231259718,0.07182802251946484,"A=1, B=1, C=1, D=1","exp2"
14.33925565969475,0.667188788792986,0.06160752761123023,"A=1, B=1, C=1, D=1","exp2"
14.689456778452966,0.9276052560483516,0.05724436758992433,"A=1, B=1, C=1, D=1","exp2"
15.010558786348145,1.2554214547656453,0.05879863007215362,"A=1, B=1, C=1, D=1","exp2"
15.296819316825275,1.6420587307022563,0.06670080612852393,"A=1, B=1, C=1, D=1","exp2"
15.520904427202176,2.0212823042857133,0.08025673890726012,"A=1, B=1, C=1, D=1","exp2"
15.735138470600592,2.4557744548925693,0.10450888721627549,"A=1, B=1, C=1, D=1","exp2"
15.920185503789725,2.889221142923662,0.14230280306041007,"A=1, B=1, C=1, D=1","exp2"
16.08874833362896,3.3232388181314,0.20286779924486675,"A=1, B=1, C=1, D=1","exp2"
16.240631053666235,3.7264938039765925,0.29768970275168655,"A=1, B=1, C=1, D=1","exp2"
16.381798981270457,4.07516346917979,0.44858733239247034,"A=1, B=1, C=1, D=1","exp2"
16.51467433386193,4.321839480828189,0.6870054780803359,"A=1, B=1, C=1, D=1","exp2"
16.6483818059022,4.3990832723584345,1.0793317228350296,"A=1, B=1, C=1, D=1","exp2"
16.76827281113476,4.228847504378286,1.6100740721714826,"A=1, B=1, C=1, D=1","exp2"
16.871582885409662,3.8535203987969813,2.2084754009280263,"A=1, B=1, C=1, D=1","exp2"
16.973916548494497,3.291526226699281,2.877405424800271,"A=1, B=1, C=1, D=1","exp2"
17.08098881611464,2.5953288275391397,3.5444636904189846,"A=1, B=1, C=1, D=1","exp2"
17.200448818718982,1.848052674809786,4.097082138998841,"A=1, B=1, C=1, D=1","exp2"
17.295242034350164,1.3605178169424015,4.3347309347332414,"A=1, B=1, C=1, D=1","exp2"
17.3956564729204,0.9687208102681706,4.402327120595342,"A=1, B=1, C=1, D=1","exp2"
17.49713502055519,0.687984778266989,4.322511526497194,"A=1, B=1, C=1, D=1","exp2"
17.6194184447803,0.46411884696166217,4.099726628806495,"A=1, B=1, C=1, D=1","exp2"
17.72282314270806,0.34108036685073373,3.8525190148424278,"A=1, B=1, C=1, D=1","exp2"
17.83245082888332,0.2534134674501329,3.5656982340113546,"A=1, B=1, C=1, D=1","exp2"
17.939577755664104,0.1954802988686612,3.280778026459391,"A=1, B=1, C=1, D=1","exp2"
18.051026904647344,0.1540803110918269,2.992071780583897,"A=1, B=1, C=1, D=1","exp2"
18.16496703843287,0.12478656760838344,2.7123399880332593,"A=1, B=1, C=1, D=1","exp2"
18.2840227715052,0.10345456694569724,2.440654393821302,"A=1, B=1, C=1, D=1","exp2"
18.4089460884466,0.08785719055960348,2.1798007875832264,"A=1, B=1, C=1, D=1","exp2"
18.541598470970264,0.07640809561079628,1.9298234052378398,"A=1, B=1, C=1, D=1","exp2"
18.683498629165605,0.06812761790814373,1.6917158088740156,"A=1, B=1, C=1, D=1","exp2"
18.836692875648197,0.0623709412864103,1.4659595341591578,"A=1, B=1, C=1, D=1","exp2"
19.003384633850658,0.05876747680932701,1.2534285336401771,"A=1, B=1, C=1, D=1","exp2"
19.18621745004322,0.057162445076851115,1.0550797396623206,"A=1, B=1, C=1, D=1","exp2"
19.388109672458345,0.057617106031684136,0.8722120539667453,"A=1, B=1, C=1, D=1","exp2"
19.612372050720115,0.060445780938025724,0.7062499407806109,"A=1, B=1, C=1, D=1","exp2"
19.86255068788704,0.06631601898433413,0.5586896186642564,"A=1, B=1, C=1, D=1","exp2"
20.0,0.07079622600493607,0.4915469565473446,"A=1, B=1, C=1, D=1","exp2"
